date,rank,ticker,company,close,market_cap_bn
2016-01-07,9,JNJ,Johnson & Johnson,99.22000122070312,239.11014173611076
2016-01-07,10,VZ,Verizon,45.27000045776367,188.08667529644515
2016-01-08,1,GOOGL,Alphabet Inc. (Class A),36.545501708984375,446.949104267078
2016-01-08,2,GOOG,Alphabet Inc. (Class C),35.7234992980957,436.8960683509847
2016-01-08,3,MSFT,Microsoft,52.33000183105469,388.57880914060985
2016-01-08,4,AAPL,Apple Inc.,24.239999771118164,353.7629198596573
2016-01-08,5,AMZN,Amazon,30.352500915527344,327.391592569295
2016-01-08,6,XOM,ExxonMobil,74.69000244140625,307.11871433124753
2016-01-08,7,BRK-B,Berkshire Hathaway,128.3300018310547,274.7172917837767
2016-01-08,8,META,Meta Platforms,97.33000183105469,247.94878554387324
2016-01-08,9,JNJ,Johnson & Johnson,98.16000366210938,236.55565510683223
2016-01-08,10,VZ,Verizon,44.83000183105469,186.2585799132806
2016-01-11,1,GOOGL,Alphabet Inc. (Class A),36.653499603271484,448.2699114760946
2016-01-11,2,GOOG,Alphabet Inc. (Class C),35.80149841308594,437.84999244419095
2016-01-11,3,MSFT,Microsoft,52.29999923706055,388.3560235140584
2016-01-11,4,AAPL,Apple Inc.,24.63249969482422,359.4911343962097
2016-01-11,5,AMZN,Amazon,30.886999130249023,333.1568579169572
2016-01-11,6,XOM,ExxonMobil,73.69000244140625,303.00680237124755
2016-01-11,7,BRK-B,Berkshire Hathaway,128.36000061035156,274.7815104644256
2016-01-11,8,META,Meta Platforms,97.51000213623047,248.40733744181043
2016-01-11,9,JNJ,Johnson & Johnson,97.56999969482422,235.1338053738473
2016-01-11,10,VZ,Verizon,45.09000015258789,187.33881449214837
2016-01-12,1,GOOGL,Alphabet Inc. (Class A),37.266998291015625,455.7729604461095
2016-01-12,2,GOOG,Alphabet Inc. (Class C),36.30350112915039,443.9894529466442
2016-01-12,3,MSFT,Microsoft,52.779998779296875,391.9202819505934
2016-01-12,4,AAPL,Apple Inc.,24.989999771118164,364.7085548596573
2016-01-12,5,AMZN,Amazon,30.894500732421875,333.237772550286
2016-01-12,6,XOM,ExxonMobil,75.19999694824219,309.2157668434406
2016-01-12,7,BRK-B,Berkshire Hathaway,128.8000030517578,275.7234280001278
2016-01-12,8,META,Meta Platforms,99.37000274658203,253.1457005751848
2016-01-12,9,JNJ,Johnson & Johnson,98.23999786376953,236.74843302118117
2016-01-12,10,VZ,Verizon,44.93000030517578,186.67405109379675
2016-01-13,1,GOOGL,Alphabet Inc. (Class A),35.97850036621094,440.0147147958694
2016-01-13,2,GOOG,Alphabet Inc. (Class C),35.02799987792969,428.390155767356
2016-01-13,3,MSFT,Microsoft,51.63999938964844,383.4551646230467
2016-01-13,4,AAPL,Apple Inc.,24.34749984741211,355.33179532310487
2016-01-13,5,AMZN,Amazon,29.090499877929688,313.77925364957736
2016-01-13,6,XOM,ExxonMobil,75.6500015258789,311.06614604827973
2016-01-13,7,BRK-B,Berkshire Hathaway,126.25,270.2646114925
2016-01-13,8,META,Meta Platforms,95.44000244140625,243.13400033349762
2016-01-13,9,JNJ,Johnson & Johnson,97.0199966430664,233.80835379107043
2016-01-13,10,VZ,Verizon,44.150001525878906,183.43333150798384
2016-01-14,1,GOOGL,Alphabet Inc. (Class A),36.56949996948242,447.2426014290265
2016-01-14,2,GOOG,Alphabet Inc. (Class C),35.736000061035156,437.04895186707193
2016-01-14,3,MSFT,Microsoft,53.11000061035156,394.3707255592033
2016-01-14,4,AAPL,Apple Inc.,24.8799991607666,363.1031861520767
2016-01-14,5,XOM,ExxonMobil,79.12000274658203,325.3344855689035
2016-01-14,6,AMZN,Amazon,29.649999618530273,319.8141932951479
2016-01-14,7,BRK-B,Berkshire Hathaway,128.07000732421875,274.1607189966068
2016-01-14,8,META,Meta Platforms,98.37000274658203,250.59819435018483
2016-01-14,9,JNJ,Johnson & Johnson,98.88999938964844,238.31487078644463
2016-01-14,10,VZ,Verizon,44.869998931884766,186.42475887596132
2016-01-15,1,GOOGL,Alphabet Inc. (Class A),35.52450180053711,434.46234192431103
2016-01-15,2,GOOG,Alphabet Inc. (Class C),34.72249984741211,424.6539103032576
2016-01-15,3,MSFT,Microsoft,50.9900016784668,378.6285770496216
2016-01-15,4,AAPL,Apple Inc.,24.282499313354492,354.38316582897187
2016-01-15,5,XOM,ExxonMobil,77.58000183105469,319.00213738593567
2016-01-15,6,AMZN,Amazon,28.509000778198242,307.50702201803824
2016-01-15,7,BRK-B,Berkshire Hathaway,126.13999938964844,270.02913210857446
2016-01-15,8,META,Meta Platforms,94.97000122070312,241.9366692979988
2016-01-15,9,JNJ,Johnson & Johnson,97.0,233.760163909
2016-01-15,10,VZ,Verizon,44.43000030517578,184.59666349279675
2016-01-19,1,GOOGL,Alphabet Inc. (Class A),35.95399856567383,439.7150593720584
2016-01-19,2,GOOG,Alphabet Inc. (Class C),35.089500427246094,429.14230347756643
2016-01-19,3,MSFT,Microsoft,50.560001373291016,375.4355902223949
2016-01-19,4,AAPL,Apple Inc.,24.165000915527344,352.66837306137086
2016-01-19,5,XOM,ExxonMobil,76.4000015258789,314.1500800182797
2016-01-19,6,AMZN,Amazon,28.724000930786133,309.82608108187907
2016-01-19,7,BRK-B,Berkshire Hathaway,127.76000213623047,273.4970878544895
2016-01-19,8,META,Meta Platforms,95.26000213623047,242.6754484355604
2016-01-19,9,JNJ,Johnson & Johnson,97.5,234.9651132075
2016-01-19,10,VZ,Verizon,44.869998931884766,186.42475887596132
2016-01-20,1,GOOGL,Alphabet Inc. (Class A),35.928001403808594,439.39711577665565
2016-01-20,2,GOOG,Alphabet Inc. (Class C),34.92250061035156,427.09990660015734
2016-01-20,3,MSFT,Microsoft,50.790000915527344,377.14346228617995
2016-01-20,4,AAPL,Apple Inc.,24.197500228881836,353.14267389034273
2016-01-20,5,AMZN,Amazon,28.588499069213867,308.3645155133709
2016-01-20,6,XOM,ExxonMobil,73.18000030517578,300.90971848765594
2016-01-20,7,BRK-B,Berkshire Hathaway,124.83000183105469,267.2248075047767
2016-01-20,8,META,Meta Platforms,94.3499984741211,240.35720844156398
2016-01-20,9,JNJ,Johnson & Johnson,95.75,230.74779066275
2016-01-20,10,VZ,Verizon,44.41999816894531,184.5551068652194
2016-01-21,1,GOOGL,Alphabet Inc. (Class A),36.333499908447266,444.35633606245455
2016-01-21,2,GOOG,Alphabet Inc. (Class C),35.329498291015625,432.077461711047
2016-01-21,3,MSFT,Microsoft,50.47999954223633,374.841532986535
2016-01-21,4,AAPL,Apple Inc.,24.075000762939453,351.3548946344757
2016-01-21,5,AMZN,Amazon,28.750999450683594,310.11729558347304
2016-01-21,6,XOM,ExxonMobil,74.0999984741211,304.6926699617203
2016-01-21,7,BRK-B,Berkshire Hathaway,125.62000274658203,268.91597020191506
2016-01-21,8,META,Meta Platforms,94.16000366210938,239.87319547524643
2016-01-21,9,JNJ,Johnson & Johnson,95.94000244140625,231.2056772797215
2016-01-21,10,VZ,Verizon,45.869998931884766,190.5795340779613
2016-01-22,1,GOOGL,Alphabet Inc. (Class A),37.27299880981445,455.8463463999713
2016-01-22,2,GOOG,Alphabet Inc. (Class C),36.26250076293945,443.48802113983726
2016-01-22,3,MSFT,Microsoft,52.290000915527344,388.2817805226799
2016-01-22,4,AAPL,Apple Inc.,25.354999542236328,370.03542721931456
2016-01-22,5,AMZN,Amazon,29.819000244140625,321.63708703684534
2016-01-22,6,XOM,ExxonMobil,76.56999969482422,314.84909752234404
2016-01-22,7,BRK-B,Berkshire Hathaway,127.04000091552734,271.95577418963836
2016-01-22,8,META,Meta Platforms,97.94000244140625,249.5027658959976
2016-01-22,9,JNJ,Johnson & Johnson,96.75,233.15768925975
2016-01-22,10,VZ,Verizon,47.040000915527344,195.44062930589033
2016-01-25,1,GOOGL,Alphabet Inc. (Class A),36.680999755859375,448.60623655008703
2016-01-25,2,GOOG,Alphabet Inc. (Class C),35.583499908447266,435.1838849392045
2016-01-25,3,MSFT,Microsoft,51.790000915527344,384.56900777717993
2016-01-25,4,AAPL,Apple Inc.,24.860000610351562,362.8113237075806
2016-01-25,5,AMZN,Amazon,29.826499938964844,321.7179810969137
2016-01-25,6,XOM,ExxonMobil,73.9800033569336,304.1992606042154
2016-01-25,7,BRK-B,Berkshire Hathaway,124.12999725341797,265.72630084958496
2016-01-25,8,META,Meta Platforms,97.01000213623047,247.13358432931042
2016-01-25,9,JNJ,Johnson & Johnson,96.4000015258789,232.31422842801342
2016-01-25,10,VZ,Verizon,47.029998779296875,195.39907267831293
2016-01-26,1,GOOGL,Alphabet Inc. (Class A),36.68949890136719,448.7101805457668
2016-01-26,2,GOOG,Alphabet Inc. (Class C),35.652000427246094,436.0216418200039
2016-01-26,3,MSFT,Microsoft,52.16999816894531,387.39069466889015
2016-01-26,4,AAPL,Apple Inc.,24.997499465942383,364.81800675586703
2016-01-26,5,AMZN,Amazon,30.0625,324.26355175825
2016-01-26,6,XOM,ExxonMobil,76.69999694824219,315.3836347834405
2016-01-26,7,BRK-B,Berkshire Hathaway,125.88999938964844,269.49395466007445
2016-01-26,8,META,Meta Platforms,97.33999633789062,247.97424661225358
2016-01-26,9,JNJ,Johnson & Johnson,101.18000030517578,243.83354077990268
2016-01-26,10,VZ,Verizon,48.25,200.4679034965
2016-01-27,1,GOOGL,Alphabet Inc. (Class A),35.87900161743164,438.79785158253253
2016-01-27,2,GOOG,Alphabet Inc. (Class C),34.9995002746582,428.0416074766364
2016-01-27,3,MSFT,Microsoft,51.220001220703125,380.3364491134066
2016-01-27,4,AAPL,Apple Inc.,23.354999542236328,340.84706721931457
2016-01-27,5,AMZN,Amazon,29.167499542236328,314.6097961737275
2016-01-27,6,XOM,ExxonMobil,75.29000091552734,309.58585523296784
2016-01-27,7,BRK-B,Berkshire Hathaway,125.19000244140625,267.9954643372023
2016-01-27,8,JNJ,Johnson & Johnson,102.16000366210938,246.19524949483224
2016-01-27,9,META,Meta Platforms,94.44999694824219,240.61195517687798
2016-01-27,10,VZ,Verizon,49.029998779296875,203.70862308231293
2016-01-28,1,GOOGL,Alphabet Inc. (Class A),37.415000915527344,457.58302289870477
2016-01-28,2,GOOG,Alphabet Inc. (Class C),36.54800033569336,446.9796623088959
2016-01-28,3,MSFT,Microsoft,52.060001373291016,386.5739084588949
2016-01-28,4,AAPL,Apple Inc.,23.522499084472656,343.29158568862914
2016-01-28,5,AMZN,Amazon,31.767499923706055,342.6542155755796
2016-01-28,6,XOM,ExxonMobil,76.98999786376953,316.5760930164084
2016-01-28,7,META,Meta Platforms,109.11000061035156,277.9584057646244
2016-01-28,8,BRK-B,Berkshire Hathaway,126.01000213623047,269.7508457149895
2016-01-28,9,JNJ,Johnson & Johnson,102.2699966430664,246.46032142532044
2016-01-28,10,VZ,Verizon,49.0099983215332,203.62552567636777
2016-01-29,1,GOOGL,Alphabet Inc. (Class A),38.067501068115234,465.5630572420722
2016-01-29,2,GOOG,Alphabet Inc. (Class C),37.147499084472656,454.31149293773274
2016-01-29,3,MSFT,Microsoft,55.09000015258789,409.07330223223835
2016-01-29,4,AAPL,Apple Inc.,24.334999084472656,355.1493569386291
2016-01-29,5,XOM,ExxonMobil,77.8499984741211,320.1123398117203
2016-01-29,6,AMZN,Amazon,29.350000381469727,316.57830745285213
2016-01-29,7,META,Meta Platforms,112.20999908447266,285.85567117493844
2016-01-29,8,BRK-B,Berkshire Hathaway,129.77000427246094,277.799919113479
2016-01-29,9,JNJ,Johnson & Johnson,104.44000244140625,251.6898153542215
2016-01-29,10,VZ,Verizon,49.970001220703125,207.61412191568706
2016-02-01,1,GOOGL,Alphabet Inc. (Class A),38.53850173950195,471.323364758489
2016-02-01,2,GOOG,Alphabet Inc. (Class C),37.599998474121094,459.8455309842004
2016-02-01,3,MSFT,Microsoft,54.709999084472656,406.2515870143201
2016-02-01,4,AAPL,Apple Inc.,24.107500076293945,351.82919546344755
2016-02-01,5,XOM,ExxonMobil,76.29000091552734,313.69776719296783
2016-02-01,6,AMZN,Amazon,28.74049949645996,310.0040397847252
2016-02-01,7,META,Meta Platforms,115.08999633789062,293.1924821060035
2016-02-01,8,BRK-B,Berkshire Hathaway,128.66000366210938,275.4237299355534
2016-02-01,9,JNJ,Johnson & Johnson,104.37000274658203,251.52112318787417
2016-02-01,10,VZ,Verizon,50.7599983215332,210.89638227986777
2016-02-02,1,GOOGL,Alphabet Inc. (Class A),39.045501708984375,477.523941344578
2016-02-02,2,GOOG,Alphabet Inc. (Class C),38.23249816894531,467.580961032528
2016-02-02,3,MSFT,Microsoft,53.0,393.553911023
2016-02-02,4,AAPL,Apple Inc.,23.6200008392334,344.71454384792327
2016-02-02,5,XOM,ExxonMobil,74.58999633789062,306.7074980381287
2016-02-02,6,AMZN,Amazon,27.604999542236328,297.7561812174775
2016-02-02,7,META,Meta Platforms,114.61000061035156,291.96969000212437
2016-02-02,8,BRK-B,Berkshire Hathaway,125.69999694824219,269.08721457287214
2016-02-02,9,JNJ,Johnson & Johnson,103.41000366210938,249.20762274108225
2016-02-02,10,VZ,Verizon,49.90999984741211,207.36482969785163
2016-02-03,1,GOOGL,Alphabet Inc. (Class A),37.46900177001953,458.2434498299625
2016-02-03,2,GOOG,Alphabet Inc. (Class C),36.34749984741211,444.52755440363256
2016-02-03,3,MSFT,Microsoft,52.15999984741211,387.3164516775117
2016-02-03,4,AAPL,Apple Inc.,24.087499618530273,351.53730518276217
2016-02-03,5,XOM,ExxonMobil,78.4800033569336,322.7028644242154
2016-02-03,6,META,Meta Platforms,112.69000244140625,287.0784827147476
2016-02-03,7,AMZN,Amazon,26.553499221801758,286.41436904021174
2016-02-03,8,BRK-B,Berkshire Hathaway,126.23999786376953,270.2431998215105
2016-02-03,9,JNJ,Johnson & Johnson,104.13999938964844,250.96683842069464
2016-02-03,10,VZ,Verizon,50.619998931884766,210.3147162874613
2016-02-04,1,GOOGL,Alphabet Inc. (Class A),36.50149917602539,446.4109561565907
2016-02-04,2,GOOG,Alphabet Inc. (Class C),35.4005012512207,432.94582328716314
2016-02-04,3,MSFT,Microsoft,52.0,386.128365532
2016-02-04,4,AAPL,Apple Inc.,24.149999618530273,352.44944143276217
2016-02-04,5,XOM,ExxonMobil,79.83000183105469,328.25393929593565
2016-02-04,6,AMZN,Amazon,26.812999725341797,289.2134228434865
2016-02-04,7,META,Meta Platforms,110.48999786376953,281.4739573581896
2016-02-04,8,BRK-B,Berkshire Hathaway,127.44000244140625,272.81206137370225
2016-02-04,9,JNJ,Johnson & Johnson,103.9000015258789,250.38846790551344
2016-02-04,10,VZ,Verizon,50.43000030517578,209.52531470479676
2016-02-05,1,GOOGL,Alphabet Inc. (Class A),35.1879997253418,430.3469434741761
2016-02-05,2,GOOG,Alphabet Inc. (Class C),34.17850112915039,418.0008414307692
2016-02-05,3,MSFT,Microsoft,50.15999984741211,372.46536069551166
2016-02-05,4,AAPL,Apple Inc.,23.5049991607666,343.0361886520767
2016-02-05,5,XOM,ExxonMobil,80.08000183105469,329.28191728593566
2016-02-05,6,BRK-B,Berkshire Hathaway,126.55999755859375,270.92822630229773
2016-02-05,7,AMZN,Amazon,25.10650062561035,270.8065884434474
2016-02-05,8,META,Meta Platforms,104.06999969482422,265.1189720583128
2016-02-05,9,JNJ,Johnson & Johnson,100.54000091552734,242.29120714870808
2016-02-05,10,VZ,Verizon,50.970001220703125,211.76889711768706
2016-02-08,1,GOOGL,Alphabet Inc. (Class A),35.20800018310547,430.59154776921594
2016-02-08,2,GOOG,Alphabet Inc. (Class C),34.137001037597656,417.49329801559867
2016-02-08,3,MSFT,Microsoft,49.40999984741211,366.89620157726165
2016-02-08,4,AAPL,Apple Inc.,23.752500534057617,346.648268244133
2016-02-08,5,XOM,ExxonMobil,81.16000366210938,333.72278973187133
2016-02-08,6,BRK-B,Berkshire Hathaway,126.77999877929688,271.39918507014886
2016-02-08,7,AMZN,Amazon,24.405000686645508,263.2399901310338
2016-02-08,8,META,Meta Platforms,99.75,254.11374594375
2016-02-08,9,JNJ,Johnson & Johnson,102.0,245.809656894
2016-02-08,10,VZ,Verizon,50.7400016784668,210.81330072313224
2016-02-09,1,GOOGL,Alphabet Inc. (Class A),35.05099868774414,428.6714297125773
2016-02-09,2,GOOG,Alphabet Inc. (Class C),33.90549850463867,414.6620371242989
2016-02-09,3,MSFT,Microsoft,49.279998779296875,365.9308727320934
2016-02-09,4,AAPL,Apple Inc.,23.747499465942383,346.575281755867
2016-02-09,5,XOM,ExxonMobil,80.08000183105469,329.28191728593566
2016-02-09,6,BRK-B,Berkshire Hathaway,127.72000122070312,273.41145750285114
2016-02-09,7,AMZN,Amazon,24.103500366210938,259.987913132768
2016-02-09,8,META,Meta Platforms,99.54000091552734,253.57877196881162
2016-02-09,9,JNJ,Johnson & Johnson,101.97000122070312,245.73736287786076
2016-02-09,10,VZ,Verizon,50.150001525878906,208.3619827199838
2016-02-10,1,GOOGL,Alphabet Inc. (Class A),35.342498779296875,432.2364568354978
2016-02-10,2,GOOG,Alphabet Inc. (Class C),34.20600128173828,418.3371665047617
2016-02-10,3,MSFT,Microsoft,49.709999084472656,369.12385955932007
2016-02-10,4,AAPL,Apple Inc.,23.5674991607666,343.9483249020767
2016-02-10,5,XOM,ExxonMobil,79.3499984741211,326.2802077517203
2016-02-10,6,BRK-B,Berkshire Hathaway,126.58000183105469,270.9710496442767
2016-02-10,7,AMZN,Amazon,24.52400016784668,264.52355585017494
2016-02-10,8,META,Meta Platforms,101.0,257.298128725
2016-02-10,9,JNJ,Johnson & Johnson,101.7300033569336,245.15899236267956
2016-02-10,10,VZ,Verizon,49.97999954223633,207.65566269405485
2016-02-11,1,GOOGL,Alphabet Inc. (Class A),35.31800079345703,431.9368480651858
2016-02-11,2,GOOG,Alphabet Inc. (Class C),34.15549850463867,417.7195208320489
2016-02-11,3,MSFT,Microsoft,49.689998626708984,368.9753452503551
2016-02-11,4,AAPL,Apple Inc.,23.424999237060547,341.8686553655243
2016-02-11,5,XOM,ExxonMobil,79.5999984741211,327.30818574172025
2016-02-11,6,AMZN,Amazon,25.19099998474121,271.71802502766593
2016-02-11,7,BRK-B,Berkshire Hathaway,125.08999633789062,267.7813802919466
2016-02-11,8,META,Meta Platforms,101.91000366210938,259.61636871899645
2016-02-11,9,JNJ,Johnson & Johnson,101.69999694824219,245.08667996047313
2016-02-11,10,VZ,Verizon,49.38999938964844,205.20434469090645
2016-02-12,1,GOOGL,Alphabet Inc. (Class A),35.34450149536133,432.2609499224511
2016-02-12,2,GOOG,Alphabet Inc. (Class C),34.119998931884766,417.2853633707403
2016-02-12,3,MSFT,Microsoft,50.5,374.9900472955
2016-02-12,4,AAPL,Apple Inc.,23.497499465942383,342.926736755867
2016-02-12,5,XOM,ExxonMobil,81.02999877929688,333.1882210993762
2016-02-12,6,BRK-B,Berkshire Hathaway,128.07000732421875,274.1607189966068
2016-02-12,7,AMZN,Amazon,25.354000091552734,273.4761952920045
2016-02-12,8,META,Meta Platforms,102.01000213623047,259.8711154543104
2016-02-12,9,JNJ,Johnson & Johnson,101.81999969482422,245.37587441109733
2016-02-12,10,VZ,Verizon,50.11000061035156,208.19578790809354
2016-02-16,1,GOOGL,Alphabet Inc. (Class A),35.88199996948242,438.834521232714
2016-02-16,2,GOOG,Alphabet Inc. (Class C),34.54999923706055,422.5442390803502
2016-02-16,3,MSFT,Microsoft,51.09000015258789,379.3711202682383
2016-02-16,4,AAPL,Apple Inc.,24.15999984741211,352.59538657310486
2016-02-16,5,XOM,ExxonMobil,81.22000122070312,333.9694944106238
2016-02-16,6,AMZN,Amazon,26.05500030517578,281.03740341018164
2016-02-16,7,BRK-B,Berkshire Hathaway,128.55999755859375,275.20964589029774
2016-02-16,8,META,Meta Platforms,101.61000061035156,258.8521090771244
2016-02-16,9,JNJ,Johnson & Johnson,102.31999969482422,246.58082370959733
2016-02-16,10,VZ,Verizon,50.2400016784668,208.73591312213225
2016-02-17,1,GOOGL,Alphabet Inc. (Class A),36.5984992980957,447.59726132810965
2016-02-17,2,GOOG,Alphabet Inc. (Class C),35.41999816894531,433.1842693203405
2016-02-17,3,MSFT,Microsoft,52.41999816894531,389.2470810416401
2016-02-17,4,AAPL,Apple Inc.,24.530000686645508,357.99524542102813
2016-02-17,5,XOM,ExxonMobil,82.0,337.17678072
2016-02-17,6,AMZN,Amazon,26.704999923706055,288.0485031173296
2016-02-17,7,BRK-B,Berkshire Hathaway,130.25999450683594,278.8488460071699
2016-02-17,8,META,Meta Platforms,105.19999694824219,267.997647095628
2016-02-17,9,JNJ,Johnson & Johnson,102.5,247.0146061925
2016-02-17,10,VZ,Verizon,50.31999969482422,209.06828689670326
2016-02-18,1,GOOGL,Alphabet Inc. (Class A),35.8754997253418,438.7550236704886
2016-02-18,2,GOOG,Alphabet Inc. (Class C),34.86750030517578,426.4272564521724
2016-02-18,3,MSFT,Microsoft,52.189998626708984,387.5392089778551
2016-02-18,4,AAPL,Apple Inc.,24.065000534057617,351.208949494133
2016-02-18,5,XOM,ExxonMobil,82.44999694824219,339.02712855344055
2016-02-18,6,AMZN,Amazon,26.25,283.140731265
2016-02-18,7,BRK-B,Berkshire Hathaway,130.86000061035156,280.13328494942556
2016-02-18,8,META,Meta Platforms,103.47000122070312,263.59047221049883
2016-02-18,9,JNJ,Johnson & Johnson,104.23999786376953,251.2078246031812
2016-02-18,10,VZ,Verizon,50.939998626708984,211.64424308416454
2016-02-19,1,GOOGL,Alphabet Inc. (Class A),36.105499267578125,441.56790308319876
2016-02-19,2,GOOG,Alphabet Inc. (Class C),35.045501708984375,428.604202020578
2016-02-19,3,MSFT,Microsoft,51.81999969482422,384.7917650775234
2016-02-19,4,AAPL,Apple Inc.,24.010000228881836,350.4062651403427
2016-02-19,5,XOM,ExxonMobil,82.5,339.2327367
2016-02-19,6,AMZN,Amazon,26.7450008392334,288.47996553537456
2016-02-19,7,BRK-B,Berkshire Hathaway,131.0500030517578,280.5400250366278
2016-02-19,8,META,Meta Platforms,104.56999969482422,266.3927251708128
2016-02-19,9,JNJ,Johnson & Johnson,104.16000366210938,251.01504668883226
2016-02-19,10,VZ,Verizon,50.86000061035156,211.31186930959353
2016-02-22,1,GOOGL,Alphabet Inc. (Class A),36.45249938964844,445.81169196246765
2016-02-22,2,GOOG,Alphabet Inc. (Class C),35.323001861572266,431.9980108023205
2016-02-22,3,MSFT,Microsoft,52.650001525878906,390.95498143163326
2016-02-22,4,AAPL,Apple Inc.,24.219999313354492,353.47102957897187
2016-02-22,5,XOM,ExxonMobil,82.38999938964844,338.7804238746881
2016-02-22,6,AMZN,Amazon,27.975000381469727,301.7471262913521
2016-02-22,7,BRK-B,Berkshire Hathaway,131.99000549316406,282.5522974693301
2016-02-22,8,META,Meta Platforms,107.16000366210938,272.99077640024643
2016-02-22,9,JNJ,Johnson & Johnson,104.75,252.43687803575
2016-02-22,10,VZ,Verizon,51.06999969482422,212.18436829820325
2016-02-23,1,GOOGL,Alphabet Inc. (Class A),35.864498138427734,438.62047497949203
2016-02-23,2,GOOG,Alphabet Inc. (Class C),34.79249954223633,425.5100020091476
2016-02-23,3,MSFT,Microsoft,51.18000030517578,380.03942049547663
2016-02-23,4,AAPL,Apple Inc.,23.672500610351562,345.4807349575806
2016-02-23,5,XOM,ExxonMobil,81.2300033569336,334.01062231421537
2016-02-23,6,AMZN,Amazon,27.64699935913086,298.2092044124685
2016-02-23,7,BRK-B,Berkshire Hathaway,130.74000549316406,279.8764102268301
2016-02-23,8,META,Meta Platforms,105.45999908447266,268.6600041561884
2016-02-23,9,JNJ,Johnson & Johnson,104.08000183105469,250.82225038841614
2016-02-23,10,VZ,Verizon,50.630001068115234,210.3562729150387
2016-02-24,1,GOOGL,Alphabet Inc. (Class A),36.04499816894531,440.82797858971554
2016-02-24,2,GOOG,Alphabet Inc. (Class C),34.97800064086914,427.7786683565058
2016-02-24,3,MSFT,Microsoft,51.36000061035156,381.37602094995333
2016-02-24,4,AAPL,Apple Inc.,24.024999618530273,350.62516893276216
2016-02-24,5,XOM,ExxonMobil,81.5199966430664,335.2030491757846
2016-02-24,6,AMZN,Amazon,27.70199966430664,298.80245495065014
2016-02-24,7,BRK-B,Berkshire Hathaway,131.02999877929688,280.4972016946489
2016-02-24,8,META,Meta Platforms,106.87999725341797,272.2774583310652
2016-02-24,9,JNJ,Johnson & Johnson,104.95999908447266,252.94295453479194
2016-02-24,10,VZ,Verizon,50.81999969482422,211.14567449770325
2016-02-25,1,GOOGL,Alphabet Inc. (Class A),36.45600128173828,445.85451987451165
2016-02-25,2,GOOG,Alphabet Inc. (Class C),35.287498474121094,431.56380668751297
2016-02-25,3,MSFT,Microsoft,52.099998474121094,386.87090875061676
2016-02-25,4,AAPL,Apple Inc.,24.190000534057617,353.033221994133
