date,AAPL,AMZN,AVGO,BA,BRK-B,CVX,GOOG,GOOGL,INTC,JNJ,JPM,LLY,META,MSFT,NVDA,PG,T,TSLA,UNH,V,VZ,WMT,XOM
2024-02-06,189.3000030517578,169.14999389648438,122.26499938964844,208.5800018310547,393.739990234375,152.35000610351562,145.41000366210938,144.10000610351562,42.7400016784668,158.05999755859375,175.10000610351562,705.030029296875,454.7200012207031,405.489990234375,68.2229995727539,158.9600067138672,17.610000610351562,185.10000610351562,510.6700134277344,276.760009765625,41.099998474121094,56.60333251953125,102.25
2024-02-07,189.41000366210938,170.52999877929688,125.70600128173828,211.9199981689453,397.6600036621094,152.1300048828125,146.67999267578125,145.5399932861328,42.779998779296875,157.97999572753906,175.42999267578125,725.3800048828125,469.5899963378906,414.04998779296875,70.0989990234375,159.1199951171875,17.329999923706055,187.5800018310547,519.3900146484375,279.3900146484375,40.41999816894531,56.459999084472656,102.22000122070312
2024-02-08,188.32000732421875,169.83999633789062,127.47599792480469,209.22000122070312,397.489990234375,154.05999755859375,147.22000122070312,145.91000366210938,42.5,156.39999389648438,174.8000030517578,735.6799926757812,470.0,414.1099853515625,69.64099884033203,158.63999938964844,16.81999969482422,189.55999755859375,520.0900268554688,275.7799987792969,39.90999984741211,56.456668853759766,103.97000122070312
2024-02-09,188.85000610351562,174.4499969482422,128.343994140625,209.1999969482422,398.3599853515625,151.0399932861328,150.22000122070312,149.0,43.310001373291016,156.75999450683594,175.00999450683594,740.1599731445312,468.1099853515625,420.54998779296875,72.13300323486328,157.4199981689453,16.84000015258789,193.57000732421875,518.219970703125,276.42999267578125,39.720001220703125,56.426666259765625,101.7699966430664
2024-02-12,187.14999389648438,172.33999633789062,126.5,209.3300018310547,397.7099914550781,152.0800018310547,148.72999572753906,147.52999877929688,44.029998779296875,157.85000610351562,175.7899932861328,737.260009765625,468.8999938964844,415.260009765625,72.24800109863281,157.11000061035156,17.020000457763672,188.1300048828125,517.6400146484375,275.07000732421875,40.099998474121094,56.766666412353516,103.16999816894531
2024-02-13,185.0399932861328,168.63999938964844,125.16500091552734,204.4600067138672,394.79998779296875,150.60000610351562,146.3699951171875,145.13999938964844,43.15999984741211,156.47000122070312,174.25999450683594,742.969970703125,460.1199951171875,406.32000732421875,72.12799835205078,156.27000427246094,16.899999618530273,184.02000427246094,516.8499755859375,275.80999755859375,40.130001068115234,56.380001068115234,101.33999633789062
2024-02-14,184.14999389648438,170.97999572753906,126.22200012207031,203.3800048828125,398.67999267578125,151.00999450683594,147.13999938964844,145.94000244140625,44.189998626708984,155.74000549316406,176.02999877929688,757.3099975585938,473.2799987792969,409.489990234375,73.9000015258789,155.6300048828125,16.90999984741211,188.7100067138672,516.9400024414062,277.55999755859375,40.150001525878906,56.20000076293945,100.83999633789062
2024-02-15,183.86000061035156,169.8000030517578,126.50700378417969,205.3300018310547,403.45001220703125,154.4600067138672,143.94000244140625,142.77000427246094,44.04999923706055,157.9199981689453,179.8699951171875,757.780029296875,484.0299987792969,406.55999755859375,72.65799713134766,157.00999450683594,17.09000015258789,200.4499969482422,520.8800048828125,280.9800109863281,40.59000015258789,56.43000030517578,103.7300033569336
2024-02-16,182.30999755859375,169.50999450683594,124.5479965209961,203.88999938964844,405.989990234375,154.6300048828125,141.75999450683594,140.52000427246094,43.5099983215332,156.5500030517578,179.02999877929688,782.0599975585938,473.32000732421875,404.05999755859375,72.61299896240234,157.50999450683594,16.969999313354492,199.9499969482422,521.5499877929688,278.55999755859375,40.4900016784668,56.78666687011719,103.7300033569336
2024-02-20,181.55999755859375,167.0800018310547,122.65499877929688,203.3699951171875,407.1499938964844,154.0,142.1999969482422,141.1199951171875,44.52000045776367,157.86000061035156,179.72999572753906,755.6599731445312,471.75,402.7900085449219,69.4520034790039,158.50999450683594,16.90999984741211,193.75999450683594,521.0599975585938,275.1499938964844,40.5,58.619998931884766,102.75
2024-02-21,182.32000732421875,168.58999633789062,122.74500274658203,201.57000732421875,409.25,155.44000244140625,143.83999633789062,142.5500030517578,43.470001220703125,158.67999267578125,180.89999389648438,745.9099731445312,468.0299987792969,402.17999267578125,67.47200012207031,160.39999389648438,17.0,194.77000427246094,521.969970703125,276.760009765625,41.099998474121094,57.900001525878906,104.8499984741211
2024-02-22,184.3699951171875,174.5800018310547,130.49000549316406,201.5,415.1600036621094,155.42999267578125,145.32000732421875,144.08999633789062,42.97999954223633,160.4499969482422,183.07000732421875,769.6400146484375,486.1300048828125,411.6499938964844,78.53800201416016,160.55999755859375,16.59000015258789,197.41000366210938,526.5,283.75,40.72999954223633,58.470001220703125,104.76000213623047
2024-02-23,182.52000427246094,174.99000549316406,129.63699340820312,200.8300018310547,417.2200012207031,154.66000366210938,145.2899932861328,143.9600067138672,42.9900016784668,161.83999633789062,183.99000549316406,769.5399780273438,484.0299987792969,410.3399963378906,78.81700134277344,161.02999877929688,16.799999237060547,191.97000122070312,527.239990234375,283.6000061035156,40.65999984741211,58.52000045776367,103.83999633789062
2024-02-26,181.16000366210938,174.72999572753906,130.91299438476562,200.5399932861328,409.1400146484375,154.4499969482422,138.75,137.57000732421875,42.9900016784668,160.7899932861328,183.36000061035156,771.9199829101562,481.739990234375,407.5400085449219,79.09200286865234,160.22000122070312,16.600000381469727,199.39999389648438,525.3200073242188,284.1499938964844,39.689998626708984,59.599998474121094,104.25
2024-02-27,182.6300048828125,173.5399932861328,129.6230010986328,201.39999389648438,408.9100036621094,152.16000366210938,140.10000610351562,138.8800048828125,42.72999954223633,160.97999572753906,183.4499969482422,765.0,487.04998779296875,407.4800109863281,78.70099639892578,159.3000030517578,16.829999923706055,199.72999572753906,513.4199829101562,283.1700134277344,39.93000030517578,59.59000015258789,104.02999877929688
2024-02-28,181.4199981689453,173.16000366210938,128.94200134277344,207.0,412.1400146484375,152.33999633789062,137.42999267578125,136.3800048828125,41.9900016784668,161.5500030517578,184.3800048828125,757.6400146484375,484.0199890136719,407.7200012207031,77.66300201416016,160.0500030517578,16.959999084472656,202.0399932861328,498.2799987792969,285.6300048828125,40.099998474121094,59.619998931884766,104.31999969482422
2024-02-29,180.75,176.75999450683594,130.0489959716797,203.72000122070312,409.3999938964844,152.00999450683594,139.77999877929688,138.4600067138672,43.04999923706055,161.3800048828125,186.05999755859375,753.6799926757812,490.1300048828125,413.6400146484375,79.11199951171875,158.94000244140625,16.93000030517578,201.8800048828125,493.6000061035156,282.6400146484375,40.02000045776367,58.61000061035156,104.5199966430664
2024-03-01,179.66000366210938,178.22000122070312,139.91700744628906,200.0,407.1099853515625,152.80999755859375,138.0800018310547,137.13999938964844,43.81999969482422,162.1199951171875,185.2899932861328,782.1199951171875,502.29998779296875,415.5,82.27899932861328,158.85000610351562,16.979999542236328,202.63999938964844,489.5299987792969,283.1600036621094,40.20000076293945,58.7599983215332,105.83999633789062
2024-03-04,175.10000610351562,177.5800018310547,140.2259979248047,200.5399932861328,403.3900146484375,148.8800048828125,134.1999969482422,133.35000610351562,45.61000061035156,159.83999633789062,186.67999267578125,792.280029296875,498.19000244140625,414.9200134277344,85.23699951171875,159.55999755859375,16.799999237060547,188.13999938964844,481.8699951171875,280.5299987792969,40.310001373291016,59.29999923706055,104.36000061035156
2024-03-05,170.1199951171875,174.1199951171875,134.27499389648438,201.13999938964844,400.739990234375,149.58999633789062,133.77999877929688,132.6699981689453,43.15999984741211,159.97000122070312,188.5500030517578,777.5900268554688,490.2200012207031,402.6499938964844,85.96399688720703,159.32000732421875,17.170000076293945,180.74000549316406,473.1499938964844,279.3800048828125,40.349998474121094,60.040000915527344,105.63999938964844
2024-03-06,169.1199951171875,173.50999450683594,135.0,201.0,403.9599914550781,148.3300018310547,132.55999755859375,131.39999389648438,44.5099983215332,159.33999633789062,189.52999877929688,779.77001953125,496.0899963378906,402.0899963378906,88.69999694824219,159.57000732421875,17.18000030517578,176.5399932861328,472.6000061035156,280.42999267578125,39.93000030517578,60.56999969482422,106.7699966430664
2024-03-07,169.0,176.82000732421875,140.7010040283203,203.02999877929688,402.3900146484375,149.3699951171875,135.24000549316406,134.3800048828125,46.150001525878906,158.8699951171875,187.8699951171875,780.1599731445312,512.1900024414062,409.1400146484375,92.66899871826172,160.6199951171875,17.049999237060547,178.64999389648438,478.7799987792969,278.260009765625,39.529998779296875,60.36000061035156,107.37000274658203
2024-03-08,170.72999572753906,175.35000610351562,130.8719940185547,198.49000549316406,403.1499938964844,149.8800048828125,136.2899932861328,135.41000366210938,44.0,159.52000427246094,188.22000122070312,762.1400146484375,505.95001220703125,406.2200012207031,87.52799987792969,160.35000610351562,17.200000762939453,175.33999633789062,476.57000732421875,280.0400085449219,39.5099983215332,60.119998931884766,108.37999725341797
2024-03-11,172.75,171.9600067138672,129.31199645996094,192.49000549316406,404.760009765625,152.0,138.94000244140625,137.6699981689453,44.86000061035156,161.22999572753906,188.2899932861328,734.3699951171875,483.5899963378906,404.5199890136719,85.77400207519531,161.5500030517578,17.329999923706055,177.77000427246094,489.1499938964844,280.55999755859375,40.130001068115234,60.65999984741211,109.0199966430664
2024-03-12,173.22999572753906,175.38999938964844,129.18800354003906,184.24000549316406,404.9800109863281,151.88999938964844,139.6199951171875,138.5,45.2400016784668,162.74000549316406,189.83999633789062,754.9500122070312,499.75,415.2799987792969,91.91300201416016,161.92999267578125,17.200000762939453,177.5399932861328,489.3500061035156,283.9200134277344,40.130001068115234,61.40999984741211,108.31999969482422
2024-03-13,171.1300048828125,176.55999755859375,125.78700256347656,182.35000610351562,408.1300048828125,153.88999938964844,140.77000427246094,139.7899932861328,43.22999954223633,161.10000610351562,191.3800048828125,757.8400268554688,495.57000732421875,415.1000061035156,90.88800048828125,162.3000030517578,17.190000534057617,169.47999572753906,488.0,285.1400146484375,40.2599983215332,61.279998779296875,109.52999877929688
2024-03-14,173.0,178.75,126.22699737548828,181.14999389648438,406.7300109863281,155.6999969482422,144.33999633789062,143.10000610351562,42.75,159.2100067138672,187.97000122070312,760.72998046875,491.8299865722656,425.2200012207031,87.94400024414062,161.5,17.010000228881836,162.5,489.0,286.4100036621094,39.77000045776367,61.02000045776367,111.47000122070312
